superseded_gcp_name_feb25,time_in_extended_iso,body_score,face_score,hands_score,body_in_image,face_in_image,hands_in_image,threshold_used
00220001_2024-02-05_1_57f12f7764,0:03:02,0.45,0.65,0.44,True,True,True,0.4
00220001_2024-02-05_1_57f12f7764,0:04:00,0.26,0.31,0.3,False,False,False,0.4
00220001_2024-02-05_1_57f12f7764,0:04:59,0.46,0.52,0.62,True,True,True,0.4
00220001_2024-02-05_1_57f12f7764,0:10:10,0.77,0.72,0.68,True,True,True,0.4
00220001_2024-02-05_1_bef2451726,0:10:31,0.9,0.99,0.92,True,True,True,0.4
00220001_2024-02-05_2_56eb318376,0:02:03,0.37,0.33,0.3,False,False,False,0.4
00220001_2024-02-05_2_56eb318376,0:02:29,0.65,0.58,0.68,True,True,True,0.4
00220001_2024-02-05_2_56eb318376,0:02:59,0.67,0.67,0.67,True,True,True,0.4
00220001_2024-02-05_2_56eb318376,0:03:10,0.5,0.58,0.56,True,True,True,0.4
00220001_2024-02-05_2_56eb318376,0:03:38,0.28,0.31,0.54,False,False,True,0.4
00220001_2024-02-05_2_56eb318376,0:04:55,0.44,0.41,0.39,True,True,False,0.4
00220001_2024-02-05_2_56eb318376,0:11:32,0.83,0.76,0.61,True,True,True,0.4
00220001_2024-02-05_2_e0769ef060,0:01:19,0.41,0.42,0.55,True,True,True,0.4
00220001_2024-02-05_2_e0769ef060,0:11:25,0.83,1.0,0.94,True,True,True,0.4
00220001_2024-02-05_3_48fb606360,0:07:28,0.34,0.42,0.39,False,True,False,0.4
00220001_2024-02-05_3_48fb606360,0:10:51,0.74,0.78,0.74,True,True,True,0.4
00220001_2024-02-05_3_9c21b9ace5,0:00:01,0.18,0.2,0.13,False,False,False,0.4
00220001_2024-02-05_3_9c21b9ace5,0:01:07,0.32,0.38,0.37,False,False,False,0.4
00220001_2024-02-05_3_9c21b9ace5,0:02:33,0.57,0.58,0.55,True,True,True,0.4
00220001_2024-02-05_3_9c21b9ace5,0:02:41,0.37,0.39,0.55,False,False,True,0.4
00220001_2024-02-05_3_9c21b9ace5,0:05:03,0.26,0.35,0.31,False,False,False,0.4
00220001_2024-02-06_1_76e528a693,0:01:25,0.86,0.99,0.98,True,True,True,0.4
00220001_2024-02-06_1_76e528a693,0:08:35,0.45,0.25,0.74,True,False,True,0.4
00220001_2024-02-06_1_76e528a693,0:10:37,0.9,1.0,1.0,True,True,True,0.4
00220001_2024-02-06_2_13fade47cc,0:08:16,0.83,0.86,0.86,True,True,True,0.4
00220001_2024-02-06_3_cb6491e5e4,0:00:15,0.67,0.59,0.56,True,True,True,0.4
00220001_2024-02-06_3_cb6491e5e4,0:00:33,0.59,0.61,0.39,True,True,False,0.4
00220001_2024-02-24_1_fc24ce9224,0:08:47,0.76,0.78,0.76,True,True,True,0.4
00220001_2024-02-24_2_1eba272d11,0:08:34,0.77,0.87,0.85,True,True,True,0.4
00220001_2024-02-24_2_c89207e309,0:00:53,0.61,0.82,0.81,True,True,True,0.4
00220001_2024-02-24_3_9628991f6d,0:01:10,0.33,0.24,0.75,False,False,True,0.4
00220001_2024-03-06_1_2a74025141,0:06:41,0.76,0.66,0.63,True,True,True,0.4
00220001_2024-03-06_1_2a74025141,0:08:50,0.81,0.88,0.88,True,True,True,0.4
00220001_2024-03-06_1_2a74025141,0:11:10,0.6,0.75,0.73,True,True,True,0.4
00220001_2024-03-06_2_3c7be5ff5c,0:01:55,0.74,0.85,0.83,True,True,True,0.4
00220001_2024-03-06_2_3c7be5ff5c,0:02:05,0.5,0.68,0.68,True,True,True,0.4
00220001_2024-03-06_2_3c7be5ff5c,0:10:33,0.28,0.16,0.61,False,False,True,0.4
00220001_2024-03-06_2_3c7be5ff5c,0:11:37,0.28,0.33,0.33,False,False,False,0.4
00220001_2024-03-06_3_5cfb477b9b,0:02:59,0.39,0.45,0.43,False,True,True,0.4
00220001_2024-03-06_3_5cfb477b9b,0:04:06,0.29,0.27,0.26,False,False,False,0.4
00220001_2024-03-19_1_fac9b98414,0:01:10,0.48,0.44,0.78,True,True,True,0.4
00220001_2024-03-19_1_fac9b98414,0:08:59,0.64,0.62,0.53,True,True,True,0.4
00220001_2024-03-23_1_13e9dc8132,0:00:50,0.47,0.59,0.61,True,True,True,0.4
00220001_2024-03-23_1_13e9dc8132,0:02:25,0.54,0.64,0.69,True,True,True,0.4
00220001_2024-03-23_1_13e9dc8132,0:06:55,0.95,1.0,0.96,True,True,True,0.4
00220001_2024-03-23_1_13e9dc8132,0:10:11,0.44,0.48,0.47,True,True,True,0.4
00220001_2024-03-23_1_13e9dc8132,0:11:30,0.46,0.55,0.45,True,True,True,0.4
00220001_2024-03-30_1_94b622ce58,0:00:12,0.51,0.27,0.39,True,False,False,0.4
00220001_2024-03-30_1_94b622ce58,0:04:49,0.31,0.4,0.36,False,True,False,0.4
00220001_2024-03-30_2_3fdb1b3622,0:00:30,0.42,0.42,0.24,True,True,False,0.4
00220001_2024-03-30_2_3fdb1b3622,0:08:57,0.3,0.39,0.37,False,False,False,0.4
00220001_2024-03-30_2_3fdb1b3622,0:09:58,0.48,0.43,0.3,True,True,False,0.4
00220001_2024-03-30_3_8c54e5137e,0:00:09,0.21,0.28,0.38,False,False,False,0.4
00220001_2024-04-06_1_6cbf493213,0:04:21,0.61,0.74,0.73,True,True,True,0.4
00220001_2024-04-06_1_6cbf493213,0:10:17,0.34,0.47,0.46,False,True,True,0.4
00220001_2024-04-06_2_69b5a40c71,0:01:46,0.47,0.59,0.56,True,True,True,0.4
00220001_2024-04-06_2_bd625d9da0,0:06:12,0.43,0.39,0.42,True,False,True,0.4
00220001_2024-04-06_3_20cb0f9f82,0:01:19,0.84,0.88,0.88,True,True,True,0.4
00220001_2024-04-06_3_20cb0f9f82,0:05:38,0.31,0.25,0.58,False,False,True,0.4
00220001_2024-04-06_3_20cb0f9f82,0:05:39,0.42,0.49,0.6,True,True,True,0.4
00220001_2024-04-06_4_6cd9a6406f,0:01:53,0.66,0.8,0.78,True,True,True,0.4
00220001_2024-04-06_4_6cd9a6406f,0:02:53,0.89,0.99,0.98,True,True,True,0.4
00220001_2024-04-06_4_6cd9a6406f,0:05:01,0.56,0.69,0.65,True,True,True,0.4
00220001_2024-04-16_1_16d5185d0b,0:00:39,0.87,0.97,0.94,True,True,True,0.4
00220001_2024-04-16_3_414106282c,0:02:59,0.69,0.72,0.32,True,True,False,0.4
00220001_2024-04-24_1_ff980f1039,0:02:42,0.94,1.04,1.03,True,True,True,0.4
00220001_2024-04-24_1_ff980f1039,0:09:39,0.77,0.8,0.67,True,True,True,0.4
00220001_2024-04-29_2_c977e1308c,0:00:33,0.46,0.63,0.49,True,True,True,0.4
00220001_2024-04-29_2_c977e1308c,0:06:17,0.5,0.6,0.59,True,True,True,0.4
00220001_2024-04-29_2_c977e1308c,0:11:04,0.39,0.21,0.64,False,False,True,0.4
00220001_2024-04-29_2_c977e1308c,0:11:26,0.2,0.23,0.69,False,False,True,0.4
00220001_2024-05-08_1_da7d67e46f,0:07:53,0.71,0.81,0.81,True,True,True,0.4
00220001_2024-05-08_1_da7d67e46f,0:09:05,0.7,0.88,0.85,True,True,True,0.4
00220001_2024-05-08_2_bcae75f8f3,0:05:27,0.22,0.16,0.36,False,False,False,0.4
00220001_2024-05-17_1_04821a29c9,0:10:39,0.28,0.22,0.24,False,False,False,0.4
00220001_2024-05-17_1_04821a29c9,0:11:41,0.55,0.39,0.29,True,False,False,0.4
00220001_2024-05-17_2_c72760aaa5,0:00:22,0.3,0.3,0.56,False,False,True,0.4
00220001_2024-05-18_1_856414af0f,0:02:47,0.35,0.57,0.58,False,True,True,0.4
00220001_2024-05-18_1_856414af0f,0:03:36,0.73,0.26,0.81,True,False,True,0.4
00220001_2024-05-18_3_c6210ab3e9,0:02:32,0.42,0.46,0.25,True,True,False,0.4
00220001_2024-05-26_1_f2b5118b98,0:02:41,0.43,0.26,0.7,True,False,True,0.4
00220001_2024-05-26_1_f2b5118b98,0:02:48,0.18,0.42,0.37,False,True,False,0.4
00220001_2024-05-26_2_85d5666822,0:07:17,0.27,0.23,0.57,False,False,True,0.4
00220001_2024-05-26_2_85d5666822,0:09:04,0.19,0.3,0.42,False,False,True,0.4
00220001_2024-05-26_3_512fe75536,0:07:29,0.3,0.18,0.58,False,False,True,0.4
00220001_2024-05-26_3_512fe75536,0:08:05,0.93,1.02,1.01,True,True,True,0.4
00220001_2024-05-26_3_512fe75536,0:09:04,0.85,0.92,0.92,True,True,True,0.4
00220001_2024-05-26_3_512fe75536,0:09:59,0.89,0.99,0.99,True,True,True,0.4
00220001_2024-05-31_1_acd11db79d,0:05:24,0.43,0.46,0.59,True,True,True,0.4
00220001_2024-05-31_1_acd11db79d,0:08:32,0.32,0.3,0.29,False,False,False,0.4
00220001_2024-05-31_2_4dbc0e9792,0:00:49,0.29,0.37,0.34,False,False,False,0.4
00220001_2024-06-04_1_bcad6fdf93,0:00:47,0.26,0.36,0.54,False,False,True,0.4
00220001_2024-06-04_1_bcad6fdf93,0:05:40,0.15,0.29,0.47,False,False,True,0.4
00220001_2024-06-14_1_7ae0b768c7,0:02:04,0.67,0.39,0.32,True,False,False,0.4
00220001_2024-06-14_1_7ae0b768c7,0:11:07,0.39,0.47,0.46,False,True,True,0.4
00220001_2024-06-14_3_1d0aada659,0:01:05,0.72,0.84,0.8,True,True,True,0.4
00220001_2024-06-14_3_1d0aada659,0:02:52,0.49,0.58,0.55,True,True,True,0.4
00220001_2024-06-14_3_1d0aada659,0:07:00,0.29,0.12,0.73,False,False,True,0.4
00220001_2024-06-14_3_1d0aada659,0:07:27,0.37,0.53,0.48,False,True,True,0.4
00220001_2024-06-17_2_f77e86c7ef,0:02:22,0.66,0.75,0.7,True,True,True,0.4
00220001_2024-06-17_2_f77e86c7ef,0:02:25,0.7,0.77,0.76,True,True,True,0.4
00220001_2024-06-17_2_f77e86c7ef,0:06:21,0.49,0.57,0.53,True,True,True,0.4
00220001_2024-06-26_1_3ae8aacc13,0:01:35,0.26,0.28,0.24,False,False,False,0.4
00220001_2024-06-26_1_3ae8aacc13,0:11:21,0.8,0.85,0.81,True,True,True,0.4
00220001_2024-06-26_2_e56cb869a8,0:06:23,0.63,0.77,0.76,True,True,True,0.4
00220001_2024-06-26_2_e56cb869a8,0:08:35,0.7,0.77,0.73,True,True,True,0.4
00220001_2024-06-26_3_a671ba5a3a,0:06:09,0.72,0.84,0.82,True,True,True,0.4
00220001_2024-06-26_3_a671ba5a3a,0:06:43,0.61,0.74,0.72,True,True,True,0.4
00220001_2024-07-05_1_e8b6250682,0:08:56,0.24,0.34,0.35,False,False,False,0.4
00220001_2024-07-05_1_e8b6250682,0:09:16,0.88,0.91,0.9,True,True,True,0.4
00220001_2024-07-05_2_69aced1649,0:02:05,0.23,0.24,0.2,False,False,False,0.4
00220001_2024-07-05_2_69aced1649,0:05:26,0.42,0.5,0.47,True,True,True,0.4
00220001_2024-07-05_2_69aced1649,0:10:04,0.49,0.58,0.57,True,True,True,0.4
00220001_2024-07-09_1_0926d50e98,0:04:24,0.11,0.13,0.13,False,False,False,0.4
00220001_2024-07-09_2_4da1e5fb93,0:00:17,0.28,0.36,0.36,False,False,False,0.4
00220001_2024-07-15_1_f9d611ad8c,0:00:01,0.19,0.23,0.17,False,False,False,0.4
00220001_2024-07-15_1_f9d611ad8c,0:09:20,0.33,0.31,0.28,False,False,False,0.4
00220001_2024-07-15_2_04bb2d9a2a,0:01:07,0.63,0.85,0.85,True,True,True,0.4
00220001_2024-07-15_2_04bb2d9a2a,0:04:25,0.79,0.85,0.83,True,True,True,0.4
00220001_2024-07-22_2_b2cd1e94c4,0:07:33,0.27,0.3,0.24,False,False,False,0.4
00220001_2024-07-22_4_336538f10f,0:03:07,0.23,0.25,0.29,False,False,False,0.4
00220001_2024-07-30_2_ee011295b7,0:03:10,0.18,0.47,0.42,False,True,True,0.4
00220001_2024-07-30_2_ee011295b7,0:06:21,0.6,0.62,0.96,True,True,True,0.4
00220001_2024-07-30_3_827dda19c0,0:02:27,0.25,0.27,0.25,False,False,False,0.4
00220001_2024-07-30_3_827dda19c0,0:03:28,0.54,0.44,0.69,True,True,True,0.4
00220001_2024-07-30_3_827dda19c0,0:07:38,0.73,0.92,0.9,True,True,True,0.4
00220001_2024-08-05_1_77e211eebe,0:01:21,0.7,0.92,0.92,True,True,True,0.4
00220001_2024-08-05_1_77e211eebe,0:01:36,0.73,0.89,0.88,True,True,True,0.4
00220001_2024-08-05_1_77e211eebe,0:06:10,0.82,0.95,0.96,True,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:06:16,0.18,0.19,0.17,False,False,False,0.4
00220001_2024-08-05_2_2b3ceaa352,0:06:30,0.17,0.19,0.19,False,False,False,0.4
00220001_2024-08-05_2_2b3ceaa352,0:08:07,0.35,0.45,0.44,False,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:10:17,0.35,0.46,0.44,False,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:10:41,0.35,0.45,0.44,False,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:14:59,0.34,0.45,0.44,False,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:18:03,0.35,0.45,0.44,False,True,True,0.4
00220001_2024-08-05_2_2b3ceaa352,0:18:32,0.34,0.44,0.43,False,True,True,0.4
00220001_2024-08-18_1_a4fcf8b92c,0:01:27,0.12,0.15,0.25,False,False,False,0.4
00220001_2024-08-18_1_a4fcf8b92c,0:02:14,0.94,1.02,0.98,True,True,True,0.4
00220001_2024-08-18_1_a4fcf8b92c,0:10:08,0.19,0.18,0.2,False,False,False,0.4
00220001_2024-08-18_1_a4fcf8b92c,0:10:50,0.41,0.28,0.71,True,False,True,0.4
00220001_2024-08-18_1_a4fcf8b92c,0:11:25,0.31,0.38,0.47,False,False,True,0.4
00220001_2024-08-18_2_29e75480dc,0:07:09,0.37,0.26,0.62,False,False,True,0.4
00220001_2024-08-21_1_ee2f9c1c58,0:09:44,0.36,0.18,0.58,False,False,True,0.4
00220001_2024-08-21_2_bae1d1eec6,0:09:35,0.31,0.33,0.32,False,False,False,0.4
00220001_2024-08-21_2_bae1d1eec6,0:10:18,0.24,0.27,0.25,False,False,False,0.4
00220001_2024-08-28_1_7d76f7b09a,0:00:25,0.76,0.9,0.86,True,True,True,0.4
00220001_2024-08-28_1_7d76f7b09a,0:05:56,0.77,0.46,0.81,True,True,True,0.4
00220001_2024-08-28_1_7d76f7b09a,0:09:40,0.87,0.91,0.89,True,True,True,0.4
00220001_2024-08-28_1_ec7478e4eb,0:00:54,0.14,0.13,0.4,False,False,True,0.4
00220001_2024-08-28_1_ec7478e4eb,0:02:46,0.24,0.2,0.23,False,False,False,0.4
00220001_2024-08-28_1_ec7478e4eb,0:06:54,0.32,0.36,0.4,False,False,True,0.4
00220001_2024-08-28_1_ec7478e4eb,0:10:00,0.18,0.21,0.32,False,False,False,0.4
00220001_2024-08-28_2_37a58c151b,0:03:23,0.18,0.29,0.27,False,False,False,0.4
00220001_2024-08-28_2_37a58c151b,0:04:26,0.26,0.42,0.39,False,True,False,0.4
00220001_2024-08-28_2_8a14c2187b,0:01:27,0.32,0.21,0.48,False,False,True,0.4
00220001_2024-09-02_1_11fdfdfb87,0:00:10,0.71,0.33,0.8,True,False,True,0.4
00220001_2024-09-02_1_e44e814426,0:00:37,0.73,0.72,0.11,True,True,False,0.4
00220001_2024-09-02_1_e44e814426,0:05:49,0.54,0.39,0.43,True,False,True,0.4
00220001_2024-09-02_1_e44e814426,0:07:48,0.21,0.22,0.23,False,False,False,0.4
00220001_2024-09-02_1_e44e814426,0:10:44,0.34,0.3,0.67,False,False,True,0.4
00220001_2024-09-02_1_e44e814426,0:10:55,0.35,0.18,0.49,False,False,True,0.4
00220001_2024-09-02_2_e343b32615,0:02:35,0.41,0.5,0.46,True,True,True,0.4
00220001_2024-09-02_2_e343b32615,0:04:43,0.19,0.2,0.17,False,False,False,0.4
00220001_2024-09-02_2_e343b32615,0:09:07,0.38,0.18,0.74,False,False,True,0.4
00220001_2024-09-02_2_e343b32615,0:11:41,0.84,0.84,0.84,True,True,True,0.4
00220001_2024-09-13_1_c2fb42e176,0:00:49,0.35,0.23,0.32,False,False,False,0.4
00220001_2024-09-13_2_b7c80252e1,0:04:17,0.12,0.13,0.19,False,False,False,0.4
00220001_2024-09-18_1_cfc15fe9c1,0:01:01,0.78,0.91,0.88,True,True,True,0.4
00220001_2024-09-18_1_cfc15fe9c1,0:02:15,0.61,0.31,0.78,True,False,True,0.4
00220001_2024-09-18_1_cfc15fe9c1,0:11:40,0.59,0.67,0.66,True,True,True,0.4
00220001_2024-09-18_2_1f75067b2f,0:03:21,0.49,0.56,0.53,True,True,True,0.4
00220001_2024-09-18_2_1f75067b2f,0:04:23,0.55,0.64,0.61,True,True,True,0.4
00220001_2024-09-18_2_3e9ba3357a,0:07:05,0.5,0.63,0.59,True,True,True,0.4
00220001_2024-09-26_1_a488846f98,0:05:14,0.3,0.23,0.31,False,False,False,0.4
00220001_2024-09-26_1_a488846f98,0:10:51,0.33,0.38,0.35,False,False,False,0.4
00220001_2024-09-26_1_f50a6ee470,0:00:20,0.35,0.46,0.44,False,True,True,0.4
00220001_2024-09-26_1_f50a6ee470,0:01:30,0.88,0.97,0.97,True,True,True,0.4
00220001_2024-09-26_1_f50a6ee470,0:06:01,0.92,0.96,0.92,True,True,True,0.4
00220001_2024-09-26_1_f50a6ee470,0:06:09,0.95,1.04,1.01,True,True,True,0.4
00220001_2024-09-26_1_f50a6ee470,0:11:32,0.66,0.74,0.72,True,True,True,0.4
00220001_2024-09-26_2_1957fc0713,0:00:10,0.94,1.01,1.0,True,True,True,0.4
00220001_2024-09-26_2_1957fc0713,0:02:45,0.26,0.32,0.4,False,False,True,0.4
00220001_2024-09-26_2_98e466e7c1,0:00:21,0.71,0.78,0.76,True,True,True,0.4
00220001_2024-10-05_1_1619d24d8c,0:00:02,0.19,0.18,0.35,False,False,False,0.4
00220001_2024-10-05_1_1619d24d8c,0:00:15,0.29,0.36,0.47,False,False,True,0.4
00220001_2024-10-05_1_1619d24d8c,0:02:48,0.57,0.68,0.63,True,True,True,0.4
00220001_2024-10-05_2_6ec1b9995b,0:10:17,0.54,0.5,0.5,True,True,True,0.4
00220001_2024-10-05_3_00228240ba,0:00:09,0.09,0.14,0.13,False,False,False,0.4
00220001_2024-10-05_3_00228240ba,0:01:39,0.8,0.61,0.85,True,True,True,0.4
00220001_2024-10-09_2_ac015cfc01,0:03:46,0.78,0.88,0.86,True,True,True,0.4
00220001_2024-10-09_3_646cb15fae,0:01:08,0.44,0.5,0.46,True,True,True,0.4
00220001_2024-10-09_3_646cb15fae,0:04:48,0.16,0.35,0.26,False,False,False,0.4
00220001_2024-10-09_3_646cb15fae,0:09:09,0.81,0.76,0.73,True,True,True,0.4
00220001_2024-10-17_1_ac60241c29,0:05:12,0.36,0.26,0.62,False,False,True,0.4
00220001_2024-10-17_2_cac01acb32,0:06:11,0.22,0.13,0.13,False,False,False,0.4
00220001_2024-10-17_3_fcde5836a6,0:07:14,0.62,0.74,0.72,True,True,True,0.4
00220001_2024-10-24_1_9b693eebaf,0:00:55,0.43,0.26,0.6,True,False,True,0.4
00220001_2024-10-24_1_9b693eebaf,0:01:48,0.32,0.48,0.46,False,True,True,0.4
00220001_2024-10-24_1_9b693eebaf,0:02:08,0.25,0.21,0.29,False,False,False,0.4
00220001_2024-10-24_2_1947456863,0:05:03,0.3,0.38,0.36,False,False,False,0.4
00220001_2024-10-31_1_39676e72e5,0:02:31,0.76,0.88,0.87,True,True,True,0.4
00220001_2024-11-01_1_d701094ac1,0:01:20,0.65,0.64,0.61,True,True,True,0.4
00220001_2024-11-01_1_d701094ac1,0:06:48,0.16,0.2,0.17,False,False,False,0.4
00220001_2024-11-01_1_d701094ac1,0:08:09,0.26,0.32,0.33,False,False,False,0.4
00220001_2024-11-01_2_2741bdbf07,0:07:48,0.41,0.26,0.76,True,False,True,0.4
00220001_2024-11-01_3_c6e964a2ce,0:01:43,0.44,0.28,0.61,True,False,True,0.4
00220001_2024-11-01_3_c6e964a2ce,0:03:18,0.25,0.29,0.33,False,False,False,0.4
00220001_2024-11-06_1_5b8c557118,0:06:30,0.2,0.23,0.23,False,False,False,0.4
00220001_2024-11-06_1_5b8c557118,0:11:32,0.46,0.49,0.44,True,True,True,0.4
00220001_2024-11-06_2_ab98b5bc74,0:01:38,0.32,0.25,0.59,False,False,True,0.4
00220001_2024-11-06_2_ab98b5bc74,0:03:27,0.43,0.12,0.7,True,False,True,0.4
00220001_2024-11-07_1_9b56400ffe,0:07:22,0.38,0.45,0.43,False,True,True,0.4
00220001_2024-11-07_1_9b56400ffe,0:07:58,0.38,0.24,0.69,False,False,True,0.4
00220001_2024-11-07_2_df2b9fa9fc,0:07:22,0.93,1.0,0.98,True,True,True,0.4
00220001_2024-11-14_1_f10a40cff2,0:02:11,0.34,0.41,0.37,False,True,False,0.4
00220001_2024-11-14_1_f10a40cff2,0:06:16,0.44,0.67,0.62,True,True,True,0.4
00220001_2024-11-14_2_5ec45e706b,0:03:35,0.5,0.59,0.57,True,True,True,0.4
00220001_2024-11-14_2_5ec45e706b,0:06:16,0.82,0.97,0.94,True,True,True,0.4
00220001_2024-11-14_2_b4560c4d1b,0:04:13,0.5,0.59,0.54,True,True,True,0.4
00220001_2024-11-14_2_b4560c4d1b,0:07:30,0.65,0.6,0.47,True,True,True,0.4
00220001_2024-11-14_3_d6d0971f89,0:07:07,0.39,0.48,0.45,False,True,True,0.4
00220001_2024-11-18_1_12eaebc593,0:00:52,0.41,0.2,0.87,True,False,True,0.4
00220001_2024-11-18_1_12eaebc593,0:01:45,0.31,0.24,0.58,False,False,True,0.4
00220001_2024-11-18_1_12eaebc593,0:11:41,0.84,0.92,0.91,True,True,True,0.4
00220001_2024-11-21_1_35b0654c09,0:03:00,0.21,0.44,0.32,False,True,False,0.4
00220001_2024-11-21_1_35b0654c09,0:06:03,0.32,0.19,0.62,False,False,True,0.4
00220001_2024-11-27_2_eeca75edb9,0:00:49,0.16,0.12,0.18,False,False,False,0.4
00220001_2024-11-27_2_eeca75edb9,0:01:38,0.23,0.23,0.34,False,False,False,0.4
00220001_2024-12-07_1_574c66951d,0:07:15,0.72,0.75,0.89,True,True,True,0.4
00220001_2024-12-07_1_574c66951d,0:07:18,0.7,0.87,0.86,True,True,True,0.4
00220001_2024-12-07_1_574c66951d,0:08:09,0.8,0.92,0.94,True,True,True,0.4
00220001_2024-12-07_1_e4d4f078e8,0:10:20,0.31,0.2,0.52,False,False,True,0.4
00220001_2024-12-07_1_e4d4f078e8,0:11:23,0.25,0.2,0.63,False,False,True,0.4
00220001_2024-12-07_2_6c0fac301b,0:07:10,0.4,0.48,0.41,True,True,True,0.4
00220001_2024-12-07_2_6c0fac301b,0:09:30,0.23,0.3,0.29,False,False,False,0.4
00220001_2024-12-07_3_424af3e719,0:00:55,0.57,0.36,0.89,True,False,True,0.4
00220001_2024-12-07_3_424af3e719,0:01:04,0.21,0.2,0.29,False,False,False,0.4
00220001_2024-12-07_3_424af3e719,0:01:20,0.55,0.24,0.76,True,False,True,0.4
00220001_2024-12-07_3_424af3e719,0:04:39,0.45,0.2,0.63,True,False,True,0.4
00220001_2024-12-07_3_424af3e719,0:07:58,0.27,0.16,0.54,False,False,True,0.4
00220001_2024-12-07_3_424af3e719,0:08:06,0.33,0.3,0.52,False,False,True,0.4
00220001_2024-12-07_3_424af3e719,0:08:31,0.35,0.23,0.66,False,False,True,0.4
00230001_2023-11-05_1_b8061aa951,0:01:01,0.78,0.95,0.89,True,True,True,0.4
00230001_2023-11-05_1_b8061aa951,0:02:30,0.68,0.87,0.88,True,True,True,0.4
00230001_2023-11-05_1_b8061aa951,0:06:47,0.26,0.3,0.29,False,False,False,0.4
00230001_2023-11-05_2_9f4ef41020,0:02:45,0.9,0.99,0.97,True,True,True,0.4
00230001_2023-11-05_2_9f4ef41020,0:06:40,0.89,1.03,0.95,True,True,True,0.4
00230001_2023-11-05_3_a5fa21080d,0:06:23,0.16,0.24,0.17,False,False,False,0.4
00230001_2023-11-05_4_f63fd187f6,0:01:45,0.91,1.01,0.94,True,True,True,0.4
00230001_2023-11-05_4_f63fd187f6,0:07:07,0.38,0.25,0.45,False,False,True,0.4
00230001_2023-11-05_4_f63fd187f6,0:10:54,0.52,0.47,0.44,True,True,True,0.4
00230001_2023-11-13_1_6d62274634,0:00:30,0.84,0.97,0.97,True,True,True,0.4
00230001_2023-11-13_1_6d62274634,0:01:35,0.28,0.25,0.43,False,False,True,0.4
00230001_2023-11-13_1_825d1b066e,0:10:28,0.19,0.14,0.15,False,False,False,0.4
00230001_2023-11-13_1_825d1b066e,0:11:07,0.37,0.41,0.4,False,True,True,0.4
00230001_2023-11-13_1_825d1b066e,0:13:51,0.49,0.63,0.6,True,True,True,0.4
00230001_2023-11-13_1_825d1b066e,0:18:24,0.23,0.26,0.2,False,False,False,0.4
00230001_2023-11-13_1_825d1b066e,0:18:47,0.6,0.9,0.89,True,True,True,0.4
00230001_2023-11-13_1_a1c8502faa,0:07:09,0.95,0.99,0.98,True,True,True,0.4
00230001_2023-11-13_1_a1c8502faa,0:08:52,0.83,0.81,0.94,True,True,True,0.4
00230001_2023-11-13_2_a30f710ba4,0:13:14,0.33,0.38,0.34,False,False,False,0.4
00230001_2023-12-10_1_ae543ecb80,0:12:13,0.27,0.3,0.14,False,False,False,0.4
00230001_2023-12-10_2_a79f4237bb,0:03:26,0.24,0.28,0.26,False,False,False,0.4
00230001_2023-12-10_2_a79f4237bb,0:06:24,0.18,0.23,0.19,False,False,False,0.4
00230001_2023-12-10_2_a79f4237bb,0:09:47,0.8,0.84,0.82,True,True,True,0.4
00230001_2024-01-01_2_b8480c3099,0:01:29,0.25,0.3,0.28,False,False,False,0.4
00230001_2024-01-01_3_0a32844f18,0:01:23,0.24,0.37,0.33,False,False,False,0.4
00230001_2024-01-01_3_0a32844f18,0:06:21,0.43,0.49,0.48,True,True,True,0.4
00230001_2024-01-01_3_0a32844f18,0:06:27,0.22,0.3,0.3,False,False,False,0.4
00230001_2024-01-01_3_0a32844f18,0:06:33,0.45,0.55,0.51,True,True,True,0.4
00230001_2024-01-01_3_0a32844f18,0:11:29,0.58,0.59,0.59,True,True,True,0.4
00230001_2024-01-20_1_8f832d7d0e,0:03:48,0.69,0.8,0.77,True,True,True,0.4
00230001_2024-01-20_1_8f832d7d0e,0:09:15,0.89,0.89,0.89,True,True,True,0.4
00230001_2024-01-20_2_20a454f4f8,0:01:54,0.43,0.31,0.61,True,False,True,0.4
00230001_2024-01-20_2_20a454f4f8,0:02:00,0.73,0.79,0.76,True,True,True,0.4
00230001_2024-01-20_2_20a454f4f8,0:03:50,0.39,0.53,0.52,False,True,True,0.4
00230001_2024-01-20_3_9de18793ed,0:04:52,0.84,0.88,0.88,True,True,True,0.4
00230001_2024-01-20_3_9de18793ed,0:06:33,0.22,0.26,0.23,False,False,False,0.4
00230001_2024-03-04_1_ff9fb3d1ce,0:04:45,0.18,0.19,0.27,False,False,False,0.4
00230001_2024-03-04_1_ff9fb3d1ce,0:11:16,0.34,0.37,0.39,False,False,False,0.4
00230001_2024-03-04_2_e1d5e7332b,0:01:01,0.26,0.25,0.31,False,False,False,0.4
00230001_2024-03-04_2_e1d5e7332b,0:03:45,0.24,0.21,0.43,False,False,True,0.4
00230001_2024-03-04_2_e1d5e7332b,0:05:18,0.37,0.44,0.42,False,True,True,0.4
00230001_2024-03-04_3_155207388c,0:02:23,0.32,0.19,0.71,False,False,True,0.4
00230001_2024-03-04_3_155207388c,0:05:54,0.58,0.69,0.68,True,True,True,0.4
